folder,volume_m3,slope_deg,potential_energy_MJ,plastic_energy_MJ_front,plastic_energy_MJ_rear,sleout_energy_max_J,impact_duration_s,rcforce_force_max_N,rcforce_impulse_Ns
251231_new_batch\batch_25\N018_V2443_PE2664_55deg,2443,55,2664,748.6669397454666,234.41369762792183,15590000.0,3.9409997463,19637617.666666664,4368661.000342606
251231_new_batch\batch_25\N019_V5088_PE5889_60deg,5088,60,5889,766.6690378531146,542.5937512896231,21000000.0,3.9100000858,26338594.916666664,6043852.763831228
251231_new_batch\batch_25\N021_V3014_PE2648_40deg,3014,40,2648,780.6445143067713,635.5540525332356,21540000.0,4.827999114900001,21862457.33333333,5138077.374300359
251231_new_batch\batch_25\N022_V1654_PE1881_58deg,1654,58,1881,379.84362196629735,339.1018813032943,12220000.0,4.4120008945,15407243.75,3098677.110272965
251231_new_batch\batch_25\N023_V3486_PE2889_37deg,3486,37,2889,783.1305715393413,669.817574047665,24140000.0,4.617999792100001,19598551.39583333,5804620.992483675
251231_new_batch\batch_25\N024_V3101_PE2979_45deg,3101,45,2979,761.6902758166782,643.6324392544943,22970000.0,4.2369987965,23446024.375,5744429.286235716
251231_new_batch\batch_25\N025_V3434_PE3092_42deg,3434,42,3092,773.6508427424417,635.8329865971892,23600000.0,4.2550008297,18794809.33333333,5123365.837118057
251231_new_batch\batch_25\N026_V2403_PE2093_40deg,2403,40,2093,455.0459263141445,318.93180692520224,13130000.0,4.4169991016,23465323.70833333,3612244.039028039
251231_new_batch\batch_25\N028_V2154_PE2179_48deg,2154,48,2179,485.4752158906927,388.7382372387592,14270000.0,3.2349989414,17982801.75,2846523.646308581
251231_new_batch\batch_25\N029_V5370_PE4606_39deg,5370,39,4606,574.3037382880665,422.0134950167364,18270000.0,6.3060014248,29639959.33333333,8143443.112361952
251231_new_batch\batch_25\N030_V2855_PE2983_51deg,2855,51,2983,772.9293703957384,631.1848556772997,19940000.0,4.6260008812,20594470.0,5429783.4970851
251231_new_batch\batch_25\N031_V1078_PE1039_46deg,1078,46,1039,207.44129306520517,103.55135281435342,5647000.0,3.5689997673,18398915.1875,1354280.5146797912
251231_new_batch\batch_25\N032_V1888_PE1800_44deg,1888,44,1800,318.8668986062356,282.47948207686096,10730000.0,3.9590010643,23110312.041666664,2367112.173278263
251231_new_batch\batch_25\N033_V4326_PE5008_60deg,4326,60,5008,759.409915797565,567.2097184174798,20640000.0,4.7100021839,30209234.666666664,5866130.691641585
251231_new_batch\batch_25\N034_V3781_PE2906_34deg,3781,34,2906,742.5947670302476,620.1711399434784,21890000.0,4.7909998893,20144486.83333333,4933273.758741211
251231_new_batch\batch_25\N035_V5188_PE3693_31deg,5188,31,3693,769.5840982120419,726.2082155786383,29610000.0,5.893999338099999,15005156.5,7065427.089600555
251231_new_batch\batch_25\N036_V4559_PE4135_42deg,4559,42,4135,782.2505123325249,714.2825077506005,31740000.0,5.126000165999999,18662499.0,6341405.713750419
251231_new_batch\batch_25\N037_V992_PE979_47deg,992,47,979,232.9002050500856,85.31672473479712,5305000.0,3.1859998702999994,23551010.291666664,1183106.7150133513
251231_new_batch\batch_25\N038_V1473_PE1639_57deg,1473,57,1639,405.3309834141314,297.6132877232802,11780000.0,4.0870018005,17838601.666666664,2462609.811145393
251231_new_batch\batch_25\N039_V4138_PE3235_35deg,4138,35,3235,778.9675618200383,691.2102513608879,25340000.0,5.353000164099999,25658572.916666668,6374420.160682148
251231_new_batch\batch_25\N040_V2010_PE1590_35deg,2010,35,1590,389.4211223131748,209.0168171406297,10010000.0,4.745998859399999,22038510.666666664,2750491.755790769
251231_new_batch\batch_25\N042_V4499_PE4371_46deg,4499,46,4371,774.2325139014937,670.6079938958799,23350000.0,4.6760020256,23151778.666666664,6371081.715331547
251231_new_batch\batch_25\N043_V5308_PE5160_46deg,5308,46,5160,770.3634617436458,680.8838581591131,27890000.0,4.9250018597,24548978.666666664,6968648.07730875
251231_new_batch\batch_25\N044_V3156_PE3582_58deg,3156,58,3582,738.0584257012605,425.2683334520229,17560000.0,4.1839990616,19400732.791666664,4962846.771626481
251231_new_batch\batch_25\N045_V2726_PE2895_52deg,2726,52,2895,674.5510763340405,470.8201588411401,18570000.0,4.5299999714000005,24501265.0,4616142.190584818
251231_new_batch\batch_25\N046_V4964_PE5112_50deg,4964,50,5112,771.1239839982895,691.3047335139811,23310000.0,4.7020010949,17980088.0,5948824.985704594
251231_new_batch\batch_25\N047_V3764_PE4245_58deg,3764,58,4245,774.851530374157,583.5501985276526,19190000.0,4.1620011329,16005796.791666664,5417149.311559247
251231_new_batch\batch_25\N048_V2036_PE1942_45deg,2036,45,1942,331.8006409257403,285.41612947718187,10590000.0,4.109000205999999,23633688.52083333,2597587.962201214
251231_new_batch\batch_25\N049_V1463_PE1182_36deg,1463,36,1182,183.25310932658616,156.14510862816854,6241000.0,4.3460001945,24891548.041666668,2412313.6164008835
260202_batch35_36\batch_35\N000_V5242_PE4024_34deg,5242,34,4024,767.4786872811602,710.9835767812511,24460000.0,5.306000232700001,24412213.33333333,7825797.314136459
260202_batch35_36\batch_35\N001_V1773_PE1607_42deg,1773,42,1607,291.0755102722535,248.854698802811,8912000.0,3.925000906,20890427.03125,2242974.774950659
260202_batch35_36\batch_35\N002_V3900_PE3747_45deg,3900,45,3747,771.0441103164935,695.5286870496378,31010000.0,5.0340001584000005,22113778.291666664,6564300.449130375
260202_batch35_36\batch_35\N003_V1492_PE1617_53deg,1492,53,1617,421.595041217136,324.30762897726805,12580000.0,3.873000145,16205130.333333332,2757189.820802577
260202_batch35_36\batch_35\N004_V2358_PE2014_39deg,2358,39,2014,487.8041482185156,256.3486379734623,11490000.0,4.3590018749,25311115.70833333,3796129.643818128
260202_batch35_36\batch_35\N005_V1520_PE1433_44deg,1520,44,1433,233.02487980394116,186.0741135234684,8389000.0,4.4210000038,16657743.0,2608264.381619811
260202_batch35_36\batch_35\N006_V5020_PE3673_32deg,5020,32,3673,769.3318963330712,664.6382894083299,24330000.0,5.699999570900001,23723845.33333333,8357787.93277536
260202_batch35_36\batch_35\N008_V1091_PE1233_56deg,1091,56,1233,355.6489005721284,152.5161981778806,8058000.0,4.1419987679000005,15624170.760416664,1780881.2124954006
260202_batch35_36\batch_35\N009_V4746_PE4961_51deg,4746,51,4961,776.155016285184,743.6329680829564,27750000.0,5.1859979629,24466114.0,7518086.39329458
260202_batch35_36\batch_35\N010_V4798_PE3867_36deg,4798,36,3867,772.8949238982484,732.8750023034461,26560000.0,5.311997890400001,22740043.58333333,6249216.302796466
260202_batch35_36\batch_35\N011_V1287_PE1478_59deg,1287,59,1478,312.77731075869616,297.4831486420137,10290000.0,4.258998870800001,19864788.666666664,2797779.582410277
260202_batch35_36\batch_35\N012_V1132_PE1217_52deg,1132,52,1217,265.08084665862015,208.5192618194501,8241000.0,3.6630020142,15603497.937499998,1922499.2259616395
260202_batch35_36\batch_35\N013_V5314_PE5400_49deg,5314,49,5400,763.0695762634358,644.9134442838058,23010000.0,4.534001112,35599668.0,7147801.691441299
260202_batch35_36\batch_35\N014_V1242_PE1262_49deg,1242,49,1262,222.8079784651716,296.9906000484432,10320000.0,4.0709998607,18163181.71875,3004961.066999958
260202_batch35_36\batch_35\N015_V2766_PE2555_43deg,2766,43,2555,659.1970740625387,572.5664709745066,20360000.0,4.007999897,22607560.0,4853313.278701917
260202_batch35_36\batch_35\N016_V1290_PE1000_34deg,1290,34,1000,257.0874146252567,77.32537967400992,5346000.0,4.213999748200001,23035511.3125,1394135.7139534862
260202_batch35_36\batch_35\N017_V4637_PE5206_57deg,4637,57,5206,769.7760383372886,480.5395469791162,18770000.0,4.462001085300001,22289727.0,5574153.370189887
260202_batch35_36\batch_35\N018_V3396_PE2602_34deg,3396,34,2602,773.0919615470214,620.6425785463437,22280000.0,4.976999044399999,20963032.541666664,6070638.663216993
260202_batch35_36\batch_35\N019_V3374_PE3679_54deg,3374,54,3679,776.9751727265618,650.2057335526215,21390000.0,4.6119992733,25393429.5,5382339.786419622
260202_batch35_36\batch_35\N020_V1393_PE1517_55deg,1393,55,1517,270.6188045557448,150.95844168398474,7942000.0,4.0800008774,16782260.791666664,2010661.868473632
260202_batch35_36\batch_35\N021_V3634_PE2644_32deg,3634,32,2644,772.103937996237,544.2350684880206,22570000.0,5.9089996814,21661110.5,5596578.411844755
260202_batch35_36\batch_35\N022_V3506_PE3975_57deg,3506,57,3975,770.404599623839,602.3943822183711,20770000.0,4.509998083099999,26143210.71875,5310894.392730875
260202_batch35_36\batch_35\N023_V4036_PE3737_43deg,4036,43,3737,785.0488378529701,719.17877265288,34630000.0,4.791000843100001,20502802.0,7410978.441436546
260202_batch35_36\batch_35\N024_V521_PE578_57deg,521,57,578,93.72073610805052,82.6757684559589,3755000.0,3.0389997959,12709376.0,615157.8945276827
260202_batch35_36\batch_35\N025_V4683_PE5028_53deg,4683,53,5028,771.2712657522818,682.3894528754194,24390000.0,4.3880000114,21818688.0,6144477.437298002
260202_batch35_36\batch_35\N026_V832_PE884_53deg,832,53,884,250.64605273970528,122.72971297338896,6459000.0,4.1950011253,16869843.041666668,2323203.887709653
260202_batch35_36\batch_35\N027_V1733_PE1639_44deg,1733,44,1639,502.9268758779805,205.059770415882,11080000.0,3.6330010891,22507928.916666664,2129732.843990675
260202_batch35_36\batch_35\N028_V2094_PE2187_51deg,2094,51,2187,440.6103074983885,457.9702243189858,15450000.0,4.3850002289,19239673.416666668,3106856.95173562
260202_batch35_36\batch_35\N029_V5198_PE3701_31deg,5198,31,3701,769.6489866390127,703.6014456087913,36020000.0,6.0969991684,23647702.166666668,8460123.364961047
260202_batch35_36\batch_35\N030_V1591_PE1703_53deg,1591,53,1703,526.1236078333176,404.6080377749896,13470000.0,3.9990000725,16441655.0,2922225.460655452
260202_batch35_36\batch_35\N031_V3959_PE4090_50deg,3959,50,4090,774.6226848612577,679.1235821749475,24390000.0,5.0800011158,24235498.666666664,6237265.553536503
260202_batch35_36\batch_35\N032_V2387_PE2028_39deg,2387,39,2028,448.7433239352539,358.311961715744,13570000.0,4.6360008716,25577909.375,3238293.458813916
260202_batch35_36\batch_35\N033_V1881_PE1670_40deg,1881,40,1670,260.99022550786583,180.03237364553226,7490000.0,3.362000227,25923758.729166668,2061806.5710464565
260202_batch35_36\batch_35\N034_V4182_PE3662_40deg,4182,40,3662,782.0040898727852,695.0350723891215,29120000.0,5.316998720200001,19528337.33333333,6023914.409633799
260202_batch35_36\batch_35\N035_V3578_PE2480_30deg,3578,30,2480,781.1707782304203,466.29117051631874,20050000.0,6.010998725899999,19912815.08333333,5116000.74218707
260202_batch35_36\batch_35\N036_V4147_PE3836_43deg,4147,43,3836,775.3554674050134,730.0970715182648,34850000.0,5.111001014699999,25577608.666666664,7696021.171109459
260202_batch35_36\batch_35\N037_V5048_PE4330_39deg,5048,39,4330,762.3449176627712,736.5825197300165,31280000.0,5.694001436299999,17191530.5,7732340.532817683
260202_batch35_36\batch_35\N039_V1814_PE1655_43deg,1814,43,1655,314.04588267720953,237.85114175128203,9499000.0,4.2130019665,24198437.27083333,2187374.2898526704
260202_batch35_36\batch_35\N040_V3912_PE3701_44deg,3912,44,3701,782.2336178442391,721.8031431502293,28910000.0,4.740999221799999,22402758.065104,7302372.073579568
260202_batch35_36\batch_35\N041_V1526_PE1653_53deg,1526,53,1653,377.610686422756,234.72780157360256,10020000.0,4.728000164000001,17452683.5,2292903.56128288
260202_batch35_36\batch_35\N042_V3164_PE2257_31deg,3164,31,2257,756.2093374450094,472.6288599360568,19510000.0,5.696000576,22661614.166666668,4486501.906267382
260202_batch35_36\batch_35\N043_V1524_PE1299_39deg,1524,39,1299,268.9671706213728,151.33712689214445,7036000.0,4.184000253600001,24843684.666666668,1847122.6011634832
260202_batch35_36\batch_35\N044_V4874_PE5033_50deg,4874,50,5033,770.4878153557341,659.2972508468646,22330000.0,5.1549990177,30288633.33333333,6918292.44946222
260202_batch35_36\batch_35\N045_V3950_PE3465_40deg,3950,40,3465,774.6258914883849,690.8719677996521,31320000.0,5.758997678799999,19334841.541666664,6062569.504587205
260202_batch35_36\batch_35\N046_V4791_PE4185_40deg,4791,40,4185,777.9739146627164,693.234739169802,25460000.0,5.0839996338,24448749.33333333,7161055.41926771
260202_batch35_36\batch_35\N048_V1652_PE1714_51deg,1652,51,1714,333.085848704658,227.2422137404355,12020000.0,3.845001936,17133380.28125,2500623.088469648
260202_batch35_36\batch_35\N049_V2033_PE2355_60deg,2033,60,2355,500.4792502144455,422.3142503374621,14330000.0,4.0919988156,18732591.666666664,3590513.945906661
260202_batch35_36\batch_35\N051_V2958_PE3294_56deg,2958,56,3294,726.1284464478979,544.7427548584748,19490000.0,3.9949998856,19195307.5,4824270.497122139
260202_batch35_36\batch_35\N052_V1632_PE1558_45deg,1632,45,1558,268.07035177857114,224.14484296230563,8686000.0,3.3330020905,22447592.78125,2517399.7042458733
260202_batch35_36\batch_35\N053_V4113_PE4222_50deg,4113,50,4222,765.0838607619576,712.8414626156376,27380000.0,5.3639998436,16668298.25,6041028.284809748
260202_batch35_36\batch_35\N054_V992_PE782_35deg,992,35,782,87.72230256586057,84.93115710855088,3171000.0,3.800000190800001,24154501.33333333,924744.7401535544
260202_batch35_36\batch_35\N055_V4501_PE3378_33deg,4501,33,3378,780.6951431974676,675.521794252637,34100000.0,5.8749988079,23181457.70833333,7586565.500800466
260202_batch35_36\batch_35\N056_V1725_PE1544_41deg,1725,41,1544,282.1483889747969,257.65151578583533,9195000.0,4.2979989051,26338277.33333333,2519438.6558583304
260202_batch35_36\batch_35\N057_V3976_PE4555_59deg,3976,59,4555,774.2408871052622,590.0210590606795,18850000.0,3.4990003109,16758176.0,5158223.974960228
260202_batch35_36\batch_35\N058_V3632_PE4038_56deg,3632,56,4038,754.8192915618836,571.5343608710899,20810000.0,4.2130010128,18197453.375,5361491.057765402
260202_batch35_36\batch_35\N059_V5133_PE4832_44deg,5133,44,4832,767.3113195145278,686.2066778605039,23740000.0,5.239999771100001,31061917.33333333,6755454.648320912
260202_batch35_36\batch_35\N060_V1143_PE814_31deg,1143,31,814,99.98931549914124,65.01191354307517,2989000.0,3.5410022736,17558488.0,983166.028349149
260202_batch35_36\batch_35\N061_V1848_PE1621_40deg,1848,40,1621,289.2527793794669,197.708007903834,8313000.0,4.6569998265,24800589.33333333,2179544.98353871
260202_batch35_36\batch_35\N062_V2727_PE2371_40deg,2727,40,2371,471.89094633256326,518.2720709444735,16060000.0,4.1420009137,26606926.75,3941571.367504668
260202_batch35_36\batch_35\N064_V1661_PE1764_52deg,1661,52,1764,452.4007693468085,311.01872207157885,13040000.0,4.7720007896,16686956.354166666,3501923.5089346967
260202_batch35_36\batch_35\N065_V4089_PE3841_44deg,4089,44,3841,779.0842123842348,772.094795625009,33690000.0,4.9289987087,25378872.833333336,6822515.687689095
260202_batch35_36\batch_35\N066_V1377_PE1499_54deg,1377,54,1499,423.1703525168772,309.72355435965494,12550000.0,4.4980018139,17280229.749999996,2794265.7308942527
260202_batch35_36\batch_35\N067_V3562_PE2859_36deg,3562,36,2859,780.0065634981642,743.4751523282273,24840000.0,4.8740003109000005,22622374.33333333,5943974.382655509
260202_batch35_36\batch_35\N068_V3544_PE2897_37deg,3544,37,2897,686.9735652825916,690.6368105459803,24770000.0,4.986001014699999,20204575.949218664,5761927.223032357
260202_batch35_36\batch_35\N069_V4226_PE4261_48deg,4226,48,4261,782.6315660725976,701.5393748252887,31400000.0,4.8439986706,19616263.33333333,7146718.22578102
260202_batch35_36\batch_35\N070_V3831_PE3951_50deg,3831,50,3951,773.3625949138786,675.5278925932101,22440000.0,4.8710010051,17225578.916666664,5709824.7790992
260202_batch35_36\batch_35\N071_V1512_PE1223_36deg,1512,36,1223,264.0624406420172,104.43231901529823,6637000.0,4.8780007362,25064109.33333333,1581117.930616496
260202_batch35_36\batch_35\N072_V5294_PE5882_56deg,5294,56,5882,774.9370169753705,631.7059031438214,22020000.0,4.4829990864,24047643.833333336,6256840.644891368
260202_batch35_36\batch_35\N073_V3002_PE2065_30deg,3002,30,2065,517.7523925766653,263.35064458822404,11890000.0,4.0080022812,23657255.75,2961075.660030848
260202_batch35_36\batch_35\N074_V1363_PE1292_45deg,1363,45,1292,318.328119192992,105.43451747077395,6985000.0,3.7759990692,22803104.0,2080236.51565818
260202_batch35_36\batch_35\N075_V5369_PE4784_41deg,5369,41,4784,775.2085580753884,770.6548983600771,26890000.0,6.0949988365,17955732.0,7114162.041387558
260202_batch35_36\batch_35\N076_V3168_PE2826_41deg,3168,41,2826,783.2568871473514,679.585391811362,23910000.0,4.3810019494,19342926.52604333,5341088.33369245
260202_batch35_36\batch_35\N077_V2108_PE1886_42deg,2108,42,1886,618.3635443709317,347.4674126696432,15130000.0,4.1989991665,20730695.541666664,3036718.6024438115
260202_batch35_36\batch_35\N078_V1803_PE1704_44deg,1803,44,1704,367.14209284920025,306.38086176759856,10660000.0,4.3690001964,23650554.979166668,2747030.99426625
260202_batch35_36\batch_35\N079_V2255_PE2529_57deg,2255,57,2529,758.5077927873461,418.9547906170836,16940000.0,4.062999963799999,20628002.33333333,3572429.310233064
260202_batch35_36\batch_35\N080_V1780_PE1351_33deg,1780,33,1351,421.2963146926366,147.81694151530792,8790000.0,3.9579992295,24498952.25521,2694401.3595060287
260202_batch35_36\batch_35\N082_V1807_PE1796_47deg,1807,47,1796,527.70298946194,230.90685139042037,12250000.0,3.9029998779,16940157.333333332,2255195.5085296007
260202_batch35_36\batch_35\N084_V1950_PE2180_56deg,1950,56,2180,506.19828585317055,371.28476855175103,14470000.0,3.8260002137,15505927.291666666,3507500.954699805
260202_batch35_36\batch_35\N087_V551_PE506_45deg,551,45,506,72.89771905481226,46.55728914842934,2672000.0,2.8739988804000003,16682727.815755332,738200.0039972299
